date,symbol,name,board,close,score,turnover,ret_3,ret_5,volume_ratio_5,market_limit_hits,market_limit_hit_rate,market_failed_limit_hits,board_limit_hits,limit_hits_5,failed_limit_hits_5,consecutive_limit_hits,suggest_reason
2026-08-05,600814.SH,杭州解百,main,6.68,0.0162492149884275,0.0,0.0136570561456752,0.0421216848673946,0.610141417450456,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000027.SZ,深圳能源,main,6.52,0.016245172181423784,0.0,0.007727975270479,0.0349206349206348,0.8901263984601123,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600789.SH,鲁抗医药,main,7.47,0.016241866547549978,0.0,0.0163265306122448,0.0218878248974008,0.9755421570408856,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002073.SZ,软控股份,main,5.8,0.016237524932813267,0.0,-0.0068493150684931,0.0545454545454544,0.6829632748002857,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601333.SH,广深铁路,main,3.03,0.01622804886284066,0.0,-0.0257234726688103,0.0167785234899329,0.866211855544277,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600572.SH,康恩贝,main,4.37,0.01622271961063776,0.0,0.0115740740740739,0.0186480186480186,0.9145543896210012,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600959.SH,江苏有线,main,3.16,0.016216902201790173,0.0,0.0293159609120521,0.042904290429043,0.8789678682639371,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,001322.SZ,箭牌家居,main,6.19,0.016216474502954742,0.0,0.0130932896890343,0.0351170568561873,0.7663241567424774,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601113.SH,华鼎股份,main,3.46,0.016213611809427222,0.0,0.0236686390532545,0.0359281437125749,0.8915073513075031,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000778.SZ,新兴铸管,main,3.88,0.016200049610870876,0.0,0.0077922077922076,0.0264550264550265,0.8974304074108462,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600621.SH,华鑫股份,main,13.4,0.016195687042951285,0.0,0.006006006006006,0.0371517027863776,0.8120534987074121,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600530.SH,交大昂立,main,4.49,0.016194522851712793,0.0,-0.0873983739837397,-0.0626304801670145,0.1447108309951558,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,688691.SH,灿芯股份,star,61.25,0.01618643214347367,0.0,0.0815822002472188,-0.0085788280997086,0.8873465332456933,198,0.0358825661471547,45,6,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600223.SH,福瑞达,main,5.62,0.016181446845138153,0.0,0.007168458781362,0.0330882352941175,0.9701902182570656,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600894.SH,广日股份,main,7.88,0.016180522226186305,0.0,0.0012706480304955,0.0341207349081364,1.1839114370686,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600523.SH,贵航股份,main,11.38,0.016175852899514617,0.0,0.0289330922242314,0.0317316409791479,1.0386802318580473,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603858.SH,步长制药,main,15.8,0.016170535595686448,0.0,0.0115236875800257,0.0115236875800257,0.8811523532748318,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600170.SH,上海建工,main,2.38,0.016168715466851925,0.0,0.0127659574468084,0.0258620689655173,1.0742284496385293,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600502.SH,安徽建工,main,4.7,0.016168215147622404,0.0,-0.0126050420168066,0.006423982869379,0.9816463825847082,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600741.SH,华域汽车,main,16.18,0.016131761629432036,0.0,-0.0437352245862885,-0.002466091245376,1.1405711951609407,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002561.SZ,徐家汇,main,6.71,0.01613144979990163,0.0,0.0135951661631419,0.0533751962323389,0.7935622855986011,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300731.SZ,科创新源,chinext,33.6,0.016130635835051834,0.0,0.1658570437196391,0.0,0.6949257582507338,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,002035.SZ,华帝股份,main,4.87,0.016128794256658145,0.0,0.0,0.0231092436974791,0.907657931850633,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601021.SH,春秋航空,main,45.77,0.016105738008973185,0.0,-0.0323467230443973,-0.0075888985255853,1.0323372177881776,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600642.SH,申能股份,main,8.33,0.016104006667568747,0.0,-0.0257309941520468,-0.0142011834319525,0.9120189074909504,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000868.SZ,安凯客车,main,3.64,0.016103366431176293,0.0,0.0,0.0429799426934096,0.7599889039659212,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601963.SH,重庆银行,main,11.14,0.016102535525419907,0.0,-0.0363321799307958,-0.0080142475512021,0.8932916040010989,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300042.SZ,朗科科技,chinext,41.66,0.01610098882619808,0.0,0.0868771197495434,0.0506935687263556,1.0547095273311204,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,000581.SZ,威孚高科,main,17.68,0.016098014045997006,0.0,-0.0133928571428572,0.0339181286549705,0.9158740797666984,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603587.SH,地素时尚,main,11.65,0.016094399457622564,0.0,-0.001713796058269,-0.003421727972626,0.7658027322857953,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002111.SZ,威海广泰,main,9.6,0.016085950820111272,0.0,0.0126582278481011,0.0278372591006423,1.0479810636225648,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000987.SZ,越秀资本,main,7.85,0.016081345170353756,0.0,0.0077021822849807,0.0383597883597883,0.7170709360074372,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000498.SZ,山东路桥,main,5.1,0.01607881200584222,0.0,0.0059171597633134,0.040816326530612,1.0260799489067838,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601111.SH,中国国航,main,6.11,0.016077367144354416,0.0,-0.0097244732576984,0.0032840722495894,1.1313898979779002,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300536.SZ,农尚环境,chinext,8.84,0.016075664972072832,0.0,0.1897711978465679,0.096774193548387,1.4762152770163148,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600006.SH,东风股份,main,5.61,0.01607345035533317,0.0,-0.0243478260869565,0.0218579234972677,1.003148407873465,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601860.SH,紫金银行,main,2.63,0.016072015343993558,0.0,-0.0149812734082397,0.0193798449612403,0.9814257049426705,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,301005.SZ,超捷股份,chinext,70.82,0.01607090936091925,0.0,0.1771941489361701,0.1015710063773525,1.3743944459501174,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,603323.SH,苏农银行,main,4.36,0.016067116620965254,0.0,-0.0113378684807256,0.0283018867924529,0.8190550207662473,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,688689.SH,银河微电,star,34.49,0.016062107302546286,0.0,0.0980579433301496,-0.0046176046176045,1.0392682085772365,198,0.0358825661471547,45,6,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600038.SH,中直股份,main,26.82,0.016059225010222625,0.0,-0.0081360946745561,0.0315384615384615,0.9385802809086224,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600085.SH,同仁堂,main,25.77,0.01605526392839087,0.0,-0.0194063926940639,0.0109846998823068,0.8525503551793476,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600127.SH,金健米业,main,5.64,0.016052660450557744,0.0,0.0235934664246824,0.0235934664246824,0.8167256238556979,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,688056.SH,莱伯泰科,star,37.55,0.01605058040872526,0.0,0.1011730205278591,0.0410313279733849,0.9184759984805432,198,0.0358825661471547,45,6,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,601968.SH,宝钢包装,main,4.48,0.01604358785818126,0.0,-0.0022271714922048,0.0516431924882629,0.8272119877995581,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002893.SZ,京能热力,main,9.71,0.01604098593036748,0.0,0.0167539267015706,0.035181236673774,1.0679904875733404,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603309.SH,维力医疗,main,11.47,0.01603874807438187,0.0,-0.0345117845117844,-0.0043402777777776,0.9963488087438742,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603899.SH,晨光股份,main,23.21,0.016033824732921653,0.0,-0.0186046511627906,0.0153105861767279,0.8030112211623309,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300721.SZ,怡达股份,chinext,20.95,0.01603032246358794,0.0,0.1067089276281034,0.0204578665367753,0.950958911616008,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,601330.SH,绿色动力,main,7.29,0.016028747751874475,0.0,0.0069060773480662,0.0210084033613446,1.064026510913754,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300983.SZ,尤安设计,chinext,37.61,0.016028522560613608,0.0,0.0660430839002266,0.0406751521859434,0.975580386732678,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600249.SH,两面针,main,5.08,0.016027459516319058,0.0,0.0283400809716598,0.0388548057259714,0.8851881715620379,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601952.SH,苏垦农发,main,8.27,0.016001644420830356,0.0,0.011002444987775,0.0350438047559449,0.8721387872031664,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600653.SH,申华控股,main,1.67,0.0159984561893122,0.0,0.0121212121212122,0.0182926829268292,0.9329248631258614,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,688266.SH,泽璟制药,star,107.29,0.01599291510589512,0.0,-0.0861158432708688,-0.1847264437689968,1.0922533754313637,198,0.0358825661471547,45,6,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600168.SH,武汉控股,main,4.34,0.015992746938433017,0.0,0.0163934426229508,0.0333333333333332,1.0029118920548812,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600425.SH,青松建化,main,3.51,0.01599252279411988,0.0,0.0203488372093023,0.0415430267062313,0.91520664025368,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600720.SH,中交设计,main,5.37,0.0159818371877019,0.0,0.0093984962406015,0.0467836257309941,1.0153515464065392,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600739.SH,辽宁成大,main,10.9,0.01598121037225396,0.0,-0.0027447392497712,0.0361216730038023,0.7782245679438089,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600628.SH,新世界,main,6.09,0.015968371748043105,0.0,0.0066115702479339,0.030456852791878,1.059524799953275,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000563.SZ,陕国投Ａ,main,3.08,0.015967829407244758,0.0,-0.0096463022508037,0.0301003344481605,0.866769057928184,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000402.SZ,金 融 街,main,2.48,0.015952615458849,0.0,0.0081300813008129,0.0376569037656904,0.8278386001981143,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000795.SZ,英洛华,main,8.53,0.01594406703045176,0.0,0.0166865315852202,0.0415140415140415,0.904698426291798,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601816.SH,京沪高铁,main,5.15,0.01594212780003425,0.0,-0.0115163147792705,0.013779527559055,0.7654463952244772,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000731.SZ,四川美丰,main,5.85,0.015934066686133667,0.0,0.0068846815834768,0.0173913043478259,1.083280691806049,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600008.SH,首创环保,main,2.93,0.015929519290154737,0.0,-0.0034013605442175,0.0209059233449477,0.9938665987291584,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,301068.SZ,大地海洋,chinext,27.97,0.015926326713089817,0.0,0.1942783945345856,0.1278225806451611,1.270504448078437,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,002034.SZ,旺能环境,main,14.44,0.01592434095152999,0.0,0.0133333333333331,0.0336435218324981,1.005564635716549,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603676.SH,卫信康,main,8.81,0.01592161500052138,0.0,0.0034168564920273,0.0352526439482963,1.0473754341725408,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002108.SZ,沧州明珠,main,4.38,0.015916081758114174,0.0,0.0115473441108544,0.028169014084507,0.8876787588987468,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601985.SH,中国核电,main,8.93,0.01591437702871494,0.0,-0.0154355016538038,0.0090395480225988,0.9365544579464414,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,301178.SZ,天亿马,chinext,35.95,0.015894726405940807,0.0,0.236244841815681,0.1456341618865519,1.101114259964581,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600886.SH,国投电力,main,15.03,0.015894571734545858,0.0,-0.0259235255994815,-0.004635761589404,1.0100540243861982,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601059.SH,信达证券,main,16.74,0.015889412562350113,0.0,0.0127041742286748,0.0397515527950309,0.9954654880655224,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,001965.SZ,招商公路,main,9.78,0.01588926231959451,0.0,-0.0859813084112149,-0.0685714285714286,0.9599735510394573,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601808.SH,中海油服,main,12.42,0.015887571458478033,0.0,-0.0212765957446807,0.0332778702163061,0.8353008609166759,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002483.SZ,润邦股份,main,5.26,0.015885601491359102,0.0,0.0313725490196079,0.0374753451676528,1.027159923053347,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002399.SZ,海普瑞,main,9.81,0.01587626819557121,0.0,0.0240083507306889,0.0293809024134314,1.074072879676223,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300166.SZ,东方国信,chinext,14.33,0.015875078279383375,0.0,0.1931723563696918,0.131911532385466,1.288497297224482,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,000877.SZ,天山股份,main,3.83,0.01587413776648074,0.0,0.0026178010471205,0.0550964187327824,0.8574193025880551,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000001.SZ,平安银行,main,11.44,0.015863616645488545,0.0,-0.0146425495262704,0.0214285714285713,0.710312587336691,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600020.SH,中原高速,main,3.87,0.01586304499136392,0.0,0.0051948051948051,0.026525198938992,1.2624959174079278,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002375.SZ,亚厦股份,main,3.54,0.01586297798224418,0.0,0.0143266475644698,0.0201729106628241,1.235861379028345,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600908.SH,无锡银行,main,5.59,0.01585975628229694,0.0,-0.0123674911660778,0.0294659300184161,0.7745772520754508,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002573.SZ,清新环境,main,3.25,0.015858959572175917,0.0,0.0188087774294671,0.0317460317460318,1.012639180337618,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000501.SZ,武商集团,main,7.24,0.01585151868068319,0.0,0.00976290097629,0.0492753623188406,0.7888937627232175,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002588.SZ,史丹利,main,8.79,0.01584060523367234,0.0,-0.0254988913525499,0.0173611111111109,1.0167385263312565,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601618.SH,中国中冶,main,2.67,0.015839258219768285,0.0,-0.014760147601476,0.0037593984962405,1.262347925593722,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601512.SH,中新集团,main,7.88,0.015835396122040424,0.0,-0.015,0.0220492866407262,0.8475903185604599,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600975.SH,新五丰,main,4.91,0.015830763822497526,0.0,0.0102880658436212,0.0229166666666666,0.9523998832389824,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603153.SH,上海建科,main,13.41,0.015822924643656346,0.0,-0.0066666666666667,0.0189969604863222,0.9891321713590956,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002349.SZ,精华制药,main,6.79,0.015820077866984906,0.0,0.0119225037257824,0.0149476831091179,1.0220099950759778,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000755.SZ,山西高速,main,4.73,0.01581372994245623,0.0,0.0128479657387581,0.0282608695652175,0.8710276480575323,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,301125.SZ,腾亚精工,chinext,13.67,0.01580505210052414,0.0,0.2065313327449249,0.1545608108108107,0.9882270536006864,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600109.SH,国金证券,main,8.79,0.015799480434354397,0.0,0.0068728522336767,0.0476758045292011,0.7441030365726372,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600824.SH,益民集团,main,3.55,0.015797684433212993,0.0,0.002824858757062,0.0289855072463767,0.8760528389091712,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600027.SH,华电国际,main,4.78,0.015795123153251375,0.0,-0.0041666666666665,0.0301724137931036,0.9380080931736652,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002441.SZ,众业达,main,8.04,0.015794379911568495,0.0,0.0242038216560509,0.0294494238156208,1.0796547037466562,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000019.SZ,深粮控股,main,6.11,0.015782946030931864,0.0,0.0049342105263159,0.0234505862646567,1.0451050501456751,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,002344.SZ,海宁皮城,main,3.78,0.015777063801453984,0.0,0.008,0.0299727520435966,0.8139447118151157,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300689.SZ,澄天伟业,chinext,45.5,0.015776444827837806,0.0,0.0547056096430227,-0.1000791139240506,0.9553328714898772,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,000998.SZ,隆平高科,main,8.37,0.015774613728936474,0.0,-0.00711743772242,0.0320591861898889,0.9852148086679324,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,301159.SZ,三维天地,chinext,31.9,0.01576926821149132,0.0,0.1646586345381524,0.1524566473988438,1.9341104424281104,198,0.0358825661471547,45,26,0.0,0.0,0.0,成交量放大，短线动量强，市场情绪强，板块情绪强
2026-08-05,300599.SZ,雄塑科技,chinext,10.96,0.015757886717782058,0.0,0.2083792723263506,0.1622481442205727,1.2369404598624725,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,301316.SZ,慧博云通,chinext,38.41,0.015752275429035408,0.0,0.1597222222222221,0.0828869467155342,1.031867592035144,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,600295.SH,鄂尔多斯,main,12.35,0.015739452436084368,0.0,-0.0275590551181101,0.0008103727714747,0.7488580110087607,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,301120.SZ,新特电气,chinext,16.14,0.015734943150333008,0.0,0.1712626995645865,0.1603163191948238,1.821086961528592,198,0.0358825661471547,45,26,0.0,0.0,0.0,成交量放大，短线动量强，市场情绪强，板块情绪强
2026-08-05,002662.SZ,峰璟股份,main,3.23,0.0157344321269944,0.0,0.0221518987341771,0.0385852090032154,0.881264800712526,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300191.SZ,潜能恒信,chinext,29.47,0.01572860888524806,0.0,-0.0127303182579565,0.0424478245489918,1.081986559531516,198,0.0358825661471547,45,26,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601886.SH,江河集团,main,8.38,0.015726399528318145,0.0,-0.0289687137891078,-0.0152761457109281,0.9729143029128364,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600327.SH,大东方,main,3.63,0.015723331833486898,0.0,0.0225352112676056,0.0254237288135592,0.7901529459002037,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,688388.SH,嘉元科技,star,24.85,0.015716357166055583,0.0,0.1093750000000002,0.0471976401179941,1.0949653113428095,198,0.0358825661471547,45,6,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,300149.SZ,睿智医药,chinext,9.52,0.01571432972011747,0.0,0.1069767441860465,0.0450054884742041,1.4828359279277272,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,601890.SH,亚星锚链,main,8.61,0.015711316360245753,0.0,0.01056338028169,0.0262216924910605,0.996613287746862,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,300746.SZ,汉嘉数智,chinext,13.98,0.015704724999097516,0.0,0.1659716430358633,0.1807432432432432,0.8180161191916075,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,301189.SZ,奥尼电子,chinext,44.36,0.015701944627600446,0.0,0.1293279022403257,-0.0109253065774805,1.1037390248430043,198,0.0358825661471547,45,26,0.0,0.0,0.0,短线动量强，市场情绪强，板块情绪强
2026-08-05,000597.SZ,东北制药,main,4.68,0.015697684068114743,0.0,0.0263157894736842,0.0240700218818379,1.0348664482897745,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603293.SH,埃泰克,main,36.59,0.01568823771712275,0.0,0.0220670391061454,0.0523439746908254,0.891321651707811,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603357.SH,设计总院,main,6.09,0.015686870442808885,0.0,0.0287162162162162,0.0481927710843375,1.003794049863199,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600073.SH,光明肉业,main,5.18,0.015683071816714966,0.0,-0.0114503816793893,0.0257425742574257,1.2057595639340355,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000885.SZ,城发环境,main,13.06,0.0156790167038018,0.0,0.0092735703245749,0.0356859635210151,0.9433430227293174,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600269.SH,赣粤高速,main,4.08,0.015671555382744604,0.0,-0.0215827338129496,0.0225563909774435,0.9861053796472788,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603111.SH,康尼机电,main,5.81,0.015669346906256605,0.0,0.0175131348511383,0.0210896309314585,1.043749185903181,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600794.SH,保税科技,main,3.16,0.015664488180999796,0.0,0.0226537216828479,0.0394736842105263,0.8125498385267962,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603199.SH,九华旅游,main,32.38,0.015660326040518164,0.0,-0.0082695252679937,0.0227416298168037,0.9816350005189208,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,600422.SH,昆药集团,main,9.06,0.015659352383738567,0.0,-0.0033003300330032,-0.005488474204171,0.8467770789069327,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,603207.SH,小方制药,main,22.58,0.015656240741696324,0.0,0.0245009074410162,0.0424746075715603,0.8066673698745733,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,000728.SZ,国元证券,main,7.35,0.015654896886541318,0.0,0.0054719562243501,0.0352112676056337,0.6869551693528383,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
2026-08-05,601007.SH,金陵饭店,main,6.58,0.015650998444192203,0.0,-0.0060422960725076,0.0154320987654319,0.6582895382244502,198,0.0358825661471547,45,165,0.0,0.0,0.0,市场情绪强，板块情绪强
